"cscode","year","vessel_length","gear_type","supra_region","GVL_disagg","Other_income_disagg","Repair_maintenance_costs_disagg","Other_variable_costs_disagg","Other_non_variable_costs_disagg","Personnel_costs_disagg","Value_of_unpaid_labour_disagg","totfishdays","Fuel_cost","m","q","loa","loaFC","yFC","EC","GVA","Gross_profit"
"1300:390:2",2018,"VL1218","OTB","MBS",762.6714940605,0.0886025268235506,43.3757545532414,81.5807073302678,36.4630874695699,241.658710891714,65.2214861712199,0.5,0.502828358672181,1.47,12.811,15,34.861,17.4305,8.76454970583545,592.575997528409,285.695800465475
"1300:390:2",2018,"VL1824","OTB","MBS",12104.0046438797,82.6839431705622,993.318041695619,1211.17356263213,721.307740251228,3921.23149815447,445.938432311764,5.5,0.502828358672181,1.47,12.811,21,43.681,240.2455,120.802250443377,9140.08699202791,4772.91706156167
"1300:390:2",2018,"VL2440","OTB","MBS",8459.54833396876,23.4369503587698,828.78969783174,497.786576192152,564.205626674096,3353.65524664203,155.626521105832,3.5,0.502828358672181,1.47,12.811,32,59.851,209.4785,105.33173033211,6486.87165329743,2977.58988554957
"1300:390:2",2019,"VL1824","OTB","MBS",967.728777464285,15.3444519909612,93.6587025239694,86.2374792222548,54.8889512185781,329.393417891202,45.3350668334844,0.5,0.500663831533424,1.47,12.811,21,43.681,21.8405,10.9347484126057,737.353348077838,362.624863353151
"1300:390:2",2019,"VL2440","OTB","MBS",6685.09858704068,188.157307486153,464.733370555655,774.426575248645,326.938886903698,2585.07685069382,226.724682865821,3,0.500663831533424,1.47,12.811,32,59.851,179.553,89.8956929433209,5217.26136887551,2405.45983531587
"1300:390:2",2020,"VL1824","OTB","MBS",1010.405076961,12.8714302147239,116.641623849693,91.305248822305,68.8578318087204,376.009972611744,43.3375616235758,0.5,0.335314196709714,1.47,12.811,21,43.681,21.8405,7.3234297132385,739.148372981766,319.800838746446
"1300:390:2",2020,"VL2440","OTB","MBS",3140.98961047856,89.8741299915173,299.06046196726,243.23735227638,212.790871562775,1267.91743573397,35.2175542816799,1.5,0.335314196709714,1.47,12.811,32,59.851,89.7765,30.1033349809096,2445.67171968276,1142.53672966711
"1300:390:2",2021,"VL1824","OTB","MBS",2067.63479585992,12.0402690210517,173.641775198853,233.054822485174,117.657308915371,729.212548014278,116.948019236066,1,0.49821880876196,1.47,12.811,21,43.681,43.681,21.7626957855312,1533.55846249604,687.397895245695
"1300:390:2",2021,"VL2440","OTB","MBS",2834.02779506013,40.8160061424796,272.795710796527,235.473779237448,170.161656479534,1248.2915852505,86.8161716712506,1,0.49821880876196,1.47,12.811,32,59.851,59.851,29.8188939232121,2166.59376076589,831.48600384414
"1300:390:2",2022,"VL1824","OTB","MBS",0,0,0,0,0,0,0,4,NA,1.47,12.811,21,43.681,174.724,NA,NA,NA
"1300:390:2",2022,"VL2440","OTB","MBS",0,0,0,0,0,0,0,6,NA,1.47,12.811,32,59.851,359.106,NA,NA,NA
"1300:390:3",2017,"VL1218","OTB","MBS",312484.322772599,0,37887.1312793958,28482.8196735183,16992.2903902807,85231.063130504,27252.8723954195,231,0.423215748104041,1.47,12.811,15,34.861,8052.891,3408.1102889653,225713.971140439,113230.035614515
"1300:390:3",2017,"VL1824","OTB","MBS",2375649.67762443,3650.3944724132,219992.70518038,256489.926003918,109087.457651835,822222.766321355,81637.5825651758,1121,0.423215748104041,1.47,12.811,21,43.681,48966.401,20723.3520311775,1773006.63122953,869146.282343
"1300:390:3",2017,"VL2440","OTB","MBS",3492053.58500769,28847.8200244498,281792.46226923,252549.26369403,247930.707083397,1352735.29602042,60707.4410404879,1654,0.423215748104041,1.47,12.811,32,59.851,98993.554,41895.6310135878,2696733.34097189,1283290.60391099
"1300:390:3",2018,"VL1218","OTB","MBS",189905.202021064,22.0620291790641,10800.5628837571,20313.5961252367,9079.30877992291,60173.0190120368,16240.1500566338,124.5,0.502828358672181,1.47,12.811,15,34.861,4340.1945,2182.37287675303,147551.423384574,71138.2543159032
"1300:390:3",2018,"VL1824","OTB","MBS",2378106.8033048,16245.1398163836,195159.904701143,237962.57305096,141717.298930087,770415.046710131,87614.7399920167,1080.6,0.502828358672181,1.47,12.811,21,43.681,47201.6886,23734.3476052934,1795777.8188337,937748.032131552
"1300:390:3",2018,"VL2440","OTB","MBS",3358924.09134754,9305.80854673784,329076.869450505,197649.715695495,224021.87411114,1331592.77035955,61792.6218230786,1389.7,0.502828358672181,1.47,12.811,32,59.851,83174.9347,41822.7158978668,2575658.72473927,1182273.33255664
"1300:390:3",2019,"VL1218","OTB","MBS",220745.718508926,196.073938996465,19270.5636935595,21097.7690513772,6678.58920433072,71011.9553722683,15307.3407260843,178,0.500663831533424,1.47,12.811,15,34.861,6205.258,3106.74824593343,170788.122252722,84468.8261543689
"1300:390:3",2019,"VL1824","OTB","MBS",2031262.70389753,32208.0047290276,196589.616597812,181012.468887513,115211.908607795,691396.784153634,95158.3052834838,1049.5,0.500663831533424,1.47,12.811,21,43.681,45843.2095,22952.0369180595,1547704.67761538,761149.588178265
"1300:390:3",2019,"VL2440","OTB","MBS",3116370.1246588,87712.6648397951,216643.206240694,361011.855161743,152408.011111607,1205076.6585651,105691.489662617,1398.5,0.500663831533424,1.47,12.811,32,59.851,83701.6235,41906.3755270781,2432113.34145747,1121345.19322975
"1300:390:3",2020,"VL1218","OTB","MBS",209925.711194025,183.012294755168,15783.0218793815,21900.9036978956,8942.56502980245,77913.0447674612,16830.2832906951,124.5,0.335314196709714,1.47,12.811,15,34.861,4340.1945,1455.32883233142,162026.904049369,67283.5759912129
"1300:390:3",2020,"VL1824","OTB","MBS",2000602.05238278,25485.4318251534,230950.415222393,180784.392668164,136338.506981266,744499.745771253,85808.3720146801,990,0.335314196709714,1.47,12.811,21,43.681,43244.19,14500.3908322122,1463513.7785039,633205.660717963
"1300:390:3",2020,"VL2440","OTB","MBS",2786057.78449449,79718.3533024758,265266.629764959,215751.531469149,188745.503076181,1124642.76549603,31237.9706478501,1330.5,0.335314196709714,1.47,12.811,32,59.851,79631.7555,26701.6581280668,2169310.81535861,1013430.07921473
"1300:390:3",2021,"VL1218","OTB","MBS",454198.586983268,131.971128608924,33629.4847440945,44963.5838049541,21852.4209522638,148166.758960794,34607.0758003609,275,0.49821880876196,1.47,12.811,15,34.861,9586.775,4776.31162036894,349108.756990195,166334.92222904
"1300:390:3",2021,"VL1824","OTB","MBS",2508454.53433725,14607.25437634,210662.201671249,282742.110639013,142741.847176129,884680.663250922,141881.336937196,1213.2,0.49821880876196,1.47,12.811,21,43.681,52993.7892,26402.5025270064,1860513.1267002,833951.126512078
"1300:390:3",2021,"VL2440","OTB","MBS",3604883.35531649,51917.9598132341,346996.144133182,299522.647190034,216445.627041967,1587826.89643863,110430.170365831,1272,0.49821880876196,1.47,12.811,32,59.851,76130.472,37929.6330703258,2755907.26369421,1057650.19688975
"1300:390:3",2022,"VL1218","OTB","MBS",0,0,0,0,0,0,0,214,NA,1.47,12.811,15,34.861,7460.254,NA,NA,NA
"1300:390:3",2022,"VL1824","OTB","MBS",0,0,0,0,0,0,0,1042.5,NA,1.47,12.811,21,43.681,45537.4425,NA,NA,NA
"1300:390:3",2022,"VL2440","OTB","MBS",0,0,0,0,0,0,0,1216.5,NA,1.47,12.811,32,59.851,72808.7415,NA,NA,NA
"1300:390:4",2017,"VL1218","OTB","MBS",64931.8073293712,0,7872.65065545887,5918.5079841077,3530.86553564275,17710.3507803645,5662.93452372353,48,0.423215748104041,1.47,12.811,15,34.861,1673.328,708.178761343439,46901.6043928184,23528.3190887304
"1300:390:4",2017,"VL1824","OTB","MBS",294572.08313095,452.635889086025,27278.3104550159,31803.835606195,13526.4554983096,101952.689133513,10122.7689353786,139,0.423215748104041,1.47,12.811,21,43.681,6071.659,2569.62170591763,219846.495754598,107771.037685707
"1300:390:4",2017,"VL2440","OTB","MBS",813264.232735769,6718.36775901938,65626.6363156634,58816.1888603025,57740.5733787936,315038.474018781,14138.1537417146,385.2,0.423215748104041,1.47,12.811,32,59.851,23054.6052,9757.07198696132,628042.129953067,298865.502192571
"1300:390:4",2018,"VL1218","OTB","MBS",6101.371952484,0.708820214588405,347.006036425931,652.645658642142,291.704699756559,1933.26968713371,521.771889369759,4,0.502828358672181,1.47,12.811,15,34.861,139.444,70.1163976466836,4740.60798022727,2285.5664037238
"1300:390:4",2018,"VL1824","OTB","MBS",212370.263297162,1450.72736653805,17428.2165497504,21250.5906898183,12655.6721698625,68799.7890130739,7824.19249419731,96.5,0.502828358672181,1.47,12.811,21,43.681,4215.2165,2119.53039414289,160366.980860126,83742.9993528548
"1300:390:4",2018,"VL2440","OTB","MBS",584917.341948697,1620.49771052066,57304.8876786517,34418.3861252859,39010.7890443232,231881.305624963,10760.4623164604,242,0.502828358672181,1.47,12.811,32,59.851,14483.942,7282.93678296306,448520.840027994,205879.07208657
"1300:390:4",2019,"VL1218","OTB","MBS",620.072243002601,0.550769491563104,54.1307968920211,59.2633962117338,18.7600820346368,199.471784753563,42.9981481069785,0.5,0.500663831533424,1.47,12.811,15,34.861,17.4305,8.72682091554335,479.741916440229,237.271983579688
"1300:390:4",2019,"VL1824","OTB","MBS",99676.0640788214,1580.478555069,9646.84635996885,8882.46035989225,5653.56197551354,33927.5220427939,4669.51188384889,51.5,0.500663831533424,1.47,12.811,21,43.681,2249.5715,1126.27908649839,75947.3948520173,37350.3609253746
"1300:390:4",2019,"VL2440","OTB","MBS",494697.29544101,13923.6407539753,34390.2694211185,57307.5665683997,24193.4776308737,191295.686951343,16777.6265320707,222,0.500663831533424,1.47,12.811,32,59.851,13286.922,6652.28127780574,386077.341296788,178004.027813374
"1300:390:4",2020,"VL1218","OTB","MBS",16861.5029071506,14.6997827112585,1267.71260075353,1759.10873075466,718.278315646783,6258.07588493664,1351.82998318836,10,0.335314196709714,1.47,12.811,15,34.861,348.61,116.893882114973,13014.2091605919,5404.3032924669
"1300:390:4",2020,"VL1824","OTB","MBS",45468.228463245,579.214359662577,5248.8730732362,4108.73619700372,3098.60243139242,16920.4487675285,1950.19027306091,22.5,0.335314196709714,1.47,12.811,21,43.681,982.8225,329.554337095733,33261.6767841795,14391.0377435901
"1300:390:4",2020,"VL2440","OTB","MBS",285830.054553549,8178.54582922807,27214.5020390206,22134.5990571505,19363.9693122125,115380.486651791,3204.79743963287,136.5,0.335314196709714,1.47,12.811,32,59.851,8169.6615,2739.40348326277,222556.126491131,103970.842399707
"1300:390:4",2021,"VL1218","OTB","MBS",26426.0996062992,7.67832020997375,1956.62456692913,2616.06305774278,1271.41358267717,8620.61143044619,2013.502592021,16,0.49821880876196,1.47,12.811,15,34.861,557.776,277.894494276011,20311.7822248841,9677.6682024169
"1300:390:4",2021,"VL1824","OTB","MBS",197459.123004622,1149.84569151044,16582.7895314905,22256.7355473341,11236.273001418,69639.7983353635,11168.5358370443,95.5,0.49821880876196,1.47,12.811,21,43.681,4171.5355,2078.33744751823,146454.833168372,65646.4989959639
"1300:390:4",2021,"VL2440","OTB","MBS",354253.474382516,5102.00076780996,34099.4638495659,29434.222404681,21270.2070599418,156036.448156312,10852.0214589063,125,0.49821880876196,1.47,12.811,32,59.851,7481.375,3727.36174040151,270824.220095736,103935.750480517
"1300:390:4",2022,"VL1218","OTB","MBS",0,0,0,0,0,0,0,7,NA,1.47,12.811,15,34.861,244.027,NA,NA,NA
"1300:390:4",2022,"VL1824","OTB","MBS",0,0,0,0,0,0,0,70,NA,1.47,12.811,21,43.681,3057.67,NA,NA,NA
"1300:390:4",2022,"VL2440","OTB","MBS",0,0,0,0,0,0,0,139,NA,1.47,12.811,32,59.851,8319.289,NA,NA,NA
"1300:391:1",2017,"VL1218","OTB","MBS",106866.932896257,0,12957.0708704427,9740.87772384392,5811.2161940787,29148.2856593499,9320.2464036283,79,0.423215748104041,1.47,12.811,15,34.861,2754.019,1165.54421137774,77192.2238965137,38723.6918335355
"1300:391:1",2017,"VL1824","OTB","MBS",616694.073317314,947.604631108154,57107.8298015081,66582.1306575737,28317.9751799142,213440.521855053,21192.2716560804,291,0.423215748104041,1.47,12.811,21,43.681,12711.171,5379.56774404339,460254.174565382,225621.381054249
"1300:391:1",2017,"VL2440","OTB","MBS",370107.009342109,3057.45033270015,29865.9121135405,26766.5573915136,26277.0574073274,143370.312812805,6434.10786843865,175.3,0.423215748104041,1.47,12.811,32,59.851,10491.8803,4440.32897018255,285814.603792245,136010.183111001
"1300:391:1",2018,"VL1218","OTB","MBS",28218.8452802385,3.27829349247137,1604.90291846993,3018.48617121991,1349.13423637409,8941.37230299342,2413.19498833514,18.5,0.502828358672181,1.47,12.811,15,34.861,644.9285,324.288339115912,21925.3119085511,10570.7446172226
"1300:391:1",2018,"VL1824","OTB","MBS",532136.058707293,3635.08681066217,43669.8731785456,53247.594080809,31711.3111986813,172391.5956825,19605.0750787244,241.8,0.502828358672181,1.47,12.811,21,43.681,10562.0658,5310.90621040157,401831.460849518,209834.790088293
"1300:391:1",2018,"VL2440","OTB","MBS",455607.10312946,1262.24718360803,44636.2451546523,26809.3627463488,30386.5030365906,180618.289712007,8381.59977955696,188.5,0.502828358672181,1.47,12.811,32,59.851,11281.9135,5672.86604788652,349364.37332759,160364.483836027
"1300:391:1",2019,"VL1218","OTB","MBS",13021.5171030546,11.5661593228252,1136.74673473244,1244.53132044641,393.961722727374,4188.90747982481,902.961110246548,10.5,0.500663831533424,1.47,12.811,15,34.861,366.0405,183.26323922641,10074.5802452448,4982.71165517345
"1300:391:1",2019,"VL1824","OTB","MBS",300963.649791393,4772.12456918893,29127.8564849545,26819.8560381213,17070.4638289778,102441.352964164,14099.2057852137,155.5,0.500663831533424,1.47,12.811,21,43.681,6792.3955,3400.70675632039,229316.891252208,112776.33250283
"1300:391:1",2019,"VL2440","OTB","MBS",440770.833505549,12405.838473587,30641.4202319695,51060.5255280607,21556.1706098505,170442.733689079,14948.7140902865,197.8,0.500663831533424,1.47,12.811,32,59.851,11838.5278,5927.12268806295,343991.432921192,158599.985141826
"1300:391:1",2020,"VL1218","OTB","MBS",35409.1561050162,30.8695436936428,2662.19646158242,3694.12833458479,1508.38446285824,13141.9593583669,2838.84296469556,21,0.335314196709714,1.47,12.811,15,34.861,732.081,245.477152441444,27329.839237243,11349.0369141805
"1300:391:1",2020,"VL1824","OTB","MBS",118217.394004437,1505.9573351227,13647.0699904141,10682.7141122097,8056.36632162029,43993.1667955741,5070.49470995837,58.5,0.335314196709714,1.47,12.811,21,43.681,2555.3385,856.841276448905,86480.3596388666,37416.6981333342
"1300:391:1",2020,"VL2440","OTB","MBS",329385.110485519,9424.80043177711,31361.4737783,25507.4903420497,22314.669397883,132962.275093969,3693.14752567217,157.3,0.335314196709714,1.47,12.811,32,59.851,9414.5623,3156.83639499805,256469.441004065,119814.018384424
"1300:391:1",2021,"VL1218","OTB","MBS",125523.973129921,36.4720209973753,9293.96669291339,12426.2995242782,6039.21451771654,40947.9042946194,9564.13731209974,76,0.49821880876196,1.47,12.811,15,34.861,2649.436,1319.99884781105,96480.9655681994,45968.9239614803
"1300:391:1",2021,"VL1824","OTB","MBS",227439.827544591,1324.42959231569,19100.5952718739,25636.0304733691,12942.3039806909,80213.3802815706,12864.2821159673,110,0.49821880876196,1.47,12.811,21,43.681,4804.91,2393.89653640843,168691.430874564,75613.7684770265
"1300:391:1",2021,"VL2440","OTB","MBS",422270.14146396,6081.58491522947,40646.5609086825,35085.5931063798,25354.0868154506,185995.446202324,12935.6095790163,149,0.49821880876196,1.47,12.811,32,59.851,8917.799,4443.0151945586,322822.470354118,123891.414572777
"1300:391:1",2022,"VL1218","OTB","MBS",0,0,0,0,0,0,0,83,NA,1.47,12.811,15,34.861,2893.463,NA,NA,NA
"1300:391:1",2022,"VL1824","OTB","MBS",0,0,0,0,0,0,0,102,NA,1.47,12.811,21,43.681,4455.462,NA,NA,NA
"1300:391:1",2022,"VL2440","OTB","MBS",0,0,0,0,0,0,0,188.5,NA,1.47,12.811,32,59.851,11281.9135,NA,NA,NA
"1300:391:2",2017,"VL1218","OTB","MBS",16232.9518323428,0,1968.16266386472,1479.62699602692,882.716383910688,4427.58769509112,1415.73363093088,12,0.423215748104041,1.47,12.811,15,34.861,418.332,177.04469033586,11725.4010982046,5882.07977218261
"1300:391:2",2017,"VL1824","OTB","MBS",290333.635891656,446.123142480471,26885.8167794042,31346.2264607821,13331.8302393411,100485.743966125,9977.11758379044,137,0.423215748104041,1.47,12.811,21,43.681,5984.297,2532.64873173177,216683.236822878,106220.375272963
"1300:391:2",2017,"VL2440","OTB","MBS",204793.952687875,1691.80081159107,16525.9182830201,14810.930216639,14540.0716971521,79332.1183276785,3560.23082280975,97,0.423215748104041,1.47,12.811,32,59.851,5805.547,2456.99891675817,158151.834385897,75259.4852354087
"1300:391:2",2018,"VL1218","OTB","MBS",762.6714940605,0.0886025268235506,43.3757545532414,81.5807073302678,36.4630874695699,241.658710891714,65.2214861712199,0.5,0.502828358672181,1.47,12.811,15,34.861,17.4305,8.76454970583545,592.575997528409,285.695800465475
"1300:391:2",2018,"VL1824","OTB","MBS",107835.677736383,736.638766428645,8849.56073510642,10790.4553761772,6426.19623132912,34934.6078926489,3972.90603332298,49,0.502828358672181,1.47,12.811,21,43.681,2140.369,1076.23823122282,81429.8659289759,42522.352003004
"1300:391:2",2018,"VL2440","OTB","MBS",129310.238819237,358.250526912624,12668.6425239995,7609.02337893718,8624.28600773261,51263.0159129568,2378.86253690344,53.5,0.502828358672181,1.47,12.811,32,59.851,3202.0285,1610.07073507654,99156.4667004036,45514.5882505433
"1300:391:2",2019,"VL1824","OTB","MBS",101611.52163375,1611.16745905093,9834.16376501679,9054.93531833676,5763.3398779507,34586.3088785763,4760.18201751586,52.5,0.500663831533424,1.47,12.811,21,43.681,2293.2525,1148.1485833236,77422.101548173,38075.6106520809
"1300:391:2",2019,"VL2440","OTB","MBS",175149.582980466,4929.72145613722,12176.0143085582,20289.9762715145,8565.7988368769,67729.0134881782,5940.18669108451,78.6,0.500663831533424,1.47,12.811,32,59.851,4704.2886,2355.26715511501,136692.247864538,63023.0476852757
"1300:391:2",2020,"VL1824","OTB","MBS",79822.0010799189,1016.84298696319,9214.68828412577,7213.1146569621,5439.76871288891,29704.7878363278,3423.66736826249,39.5,0.335314196709714,1.47,12.811,21,43.681,1725.3995,578.550947345842,58392.7214655595,25264.2662609692
"1300:391:2",2020,"VL2440","OTB","MBS",124173.789267586,3553.02393899798,11822.8569297723,9615.98332665953,8412.3324557817,50125.0026260162,1392.26731260241,59.3,0.335314196709714,1.47,12.811,32,59.851,3549.1643,1190.08517624529,96685.555318125,45168.2853795064
"1300:391:2",2021,"VL1218","OTB","MBS",13213.0498031496,3.83916010498688,978.312283464567,1308.03152887139,635.706791338583,4310.3057152231,1006.7512960105,8,0.49821880876196,1.47,12.811,15,34.861,278.888,138.947247138006,10155.891112442,4838.83410120845
"1300:391:2",2021,"VL1824","OTB","MBS",174715.140250163,1017.40273227887,14672.7300043031,19693.1324999972,9942.04260334889,61618.4603072065,9882.1076254476,84.5,0.49821880876196,1.47,12.811,21,43.681,3691.0445,1838.94779387739,129585.690080915,58085.1221482612
"1300:391:2",2021,"VL2440","OTB","MBS",277734.723915893,3999.968601963,26733.9796580596,23076.4303652699,16675.8423349943,122332.575354549,8507.98482378256,98,0.49821880876196,1.47,12.811,32,59.851,5865.398,2922.25160447478,212326.188555057,81485.6283767257
