"cscode","year","vessel_length","gear_type","supra_region","GVL_disagg","Other_income_disagg","Repair_maintenance_costs_disagg","Other_variable_costs_disagg","Other_non_variable_costs_disagg","Personnel_costs_disagg","Value_of_unpaid_labour_disagg","totfishdays","Energy_consumption","Energy_Costs","GVA","Gross_profit"
"1400:205:4",2022,"VL1824","OTB","MBS",15832.0545061081,131.609025510732,1368.68096370593,1231.35807199728,565.401045836595,5314.44158825354,464.483281386177,5,5587.49049199518,2654.14289475914,10144.0805553199,4365.15568568018
"1400:205:4",2023,"VL1824","OTB","MBS",6345.60624771625,177.345211995212,595.198318528319,661.41623007623,394.975676305676,2355.65292005292,198.569846279846,2,2234.99619679807,1061.65715790366,3809.70407689758,1255.48131056481
"1400:205:4",2024,"VL1218","OTB","MBS",0,0,0,0,0,0,0,1,610.768567050232,233.892718007939,-233.892718007939,-233.892718007939
"1400:215:1",2020,"VL2440","OTB","MBS",5550.32785671761,58.0039898423135,641.637832113673,1114.87460525692,542.007528963631,2043.50628822962,11.7385662804849,0.5,1514.55453125348,722.191859985205,2587.6200202405,532.375165730391
"1400:215:1",2021,"VL2440","OTB","MBS",14415.2754919161,129.672380434665,1315.18906584695,2182.02950269104,1545.62712092973,5015.23799419188,86.8367542145284,1,3029.10906250695,1444.38371997041,8057.71846291262,2955.64371450621
"1400:215:3",2018,"VL2440","OTB","MBS",5657.77378517874,14.7150969217685,618.007270598931,988.697185945122,645.781756175525,2084.52770261684,22.8770225026638,0.5,1514.55453125348,722.191859985205,2697.81080939573,590.406084276225
"1400:216:1",2024,"VL1824","OTB","MBS",0,0,0,0,0,0,0,0.3,335.249429519711,159.248573685548,-159.248573685548,-159.248573685548
"7300:370:1",2018,"VL1824","OTB","MBS",12685.371514408,94.6156580960335,1065.90000221718,1233.45845854243,663.807495916693,3974.26712882556,452.510099625297,4.5,5028.74144279566,2388.72860528322,7428.09261054449,3001.31538209363
"7300:370:1",2018,"VL2440","OTB","MBS",11315.5475703575,29.4301938435371,1236.01454119786,1977.39437189024,1291.56351235105,4169.05540523368,45.7540450053275,1,3029.10906250695,1444.38371997041,5395.62161879145,1180.81216855245
"7300:370:1",2019,"VL1824","OTB","MBS",9422.65285882067,110.787529010762,894.409551530006,922.151234345678,492.482550138511,3020.11731581837,332.307953735973,3.5,3911.24334439663,1857.9000263314,5366.49702548584,2014.07175593151
"7300:370:1",2019,"VL2440","OTB","MBS",78044.7060543802,1005.46002620256,6875.35444078866,14316.1126035324,8013.19194023036,28014.7820621616,540.238057238706,7,21203.7634375487,10110.6860397929,39734.8210562385,11179.8009368382
"7300:370:1",2020,"VL1824","OTB","MBS",5595.47818089695,75.3785333789798,671.686258130777,523.506226634714,316.919226018487,1998.73875522081,219.764608832592,2,2234.99619679807,1061.65715790366,3097.0878455883,878.584481534894
"7300:370:1",2020,"VL2440","OTB","MBS",66603.9342806114,696.047878107762,7699.65398536408,13378.495263083,6504.09034756358,24522.0754587555,140.862795365819,6,18174.6543750417,8666.30231982246,31051.440242886,6388.50198876469
"7300:370:1",2021,"VL1218","OTB","MBS",2998.17227955649,0.479832043038971,201.106756987272,266.887890204698,134.223353726545,1046.00413315182,155.094228303372,1,610.768567050232,233.892718007939,2162.54139267307,961.443031217885
"7300:370:1",2021,"VL1824","OTB","MBS",21688.2585036987,105.787342282181,1865.49634095559,2427.37102772344,1127.62491984261,7744.23923307476,1159.54017573918,8,8939.98478719229,4246.62863161462,12126.9249258446,3223.14551703068
"7300:370:1",2021,"VL2440","OTB","MBS",129737.479427245,1167.05142391199,11836.7015926226,19638.2655242194,13910.6440883676,45137.1419477269,781.530787930756,9,27261.9815625626,12999.4534797337,72519.4661662135,26600.7934305559
"7300:370:1",2022,"VL1218","OTB","MBS",3184.75980421472,0.0878627367221985,319.957572262566,197.880378043571,112.623470027054,1062.07222910437,123.168383881532,1,610.768567050232,233.892718007939,2320.49352861032,1135.25291562441
"7300:370:1",2022,"VL1824","OTB","MBS",18998.4654073297,157.930830612878,1642.41715644711,1477.62968639674,678.481255003914,6377.32990590425,557.379937663412,6,6704.98859039421,3184.97147371097,12172.8966663839,5238.18682281621
"7300:370:1",2022,"VL2440","OTB","MBS",103088.677079671,948.69396911855,10860.474424176,19546.6224543065,4890.85045023033,34712.6239590472,477.262492923249,7,21203.7634375487,10110.6860397929,58628.7376802837,23438.8512283132
"7300:370:1",2023,"VL1218","OTB","MBS",6474.22815965065,1.30617143136472,575.193664811843,781.629603317501,265.772332434436,2285.41647833278,342.014229732042,2,1221.53713410046,467.785436015878,4385.15329450236,1757.72258643754
"7300:370:1",2023,"VL1824","OTB","MBS",19036.8187431487,532.035635985636,1785.59495558496,1984.24869022869,1184.92702891703,7066.95876015876,595.709538839539,6,6704.98859039421,3184.97147371097,11429.1122306927,3766.44393169444
"7300:370:1",2023,"VL2440","OTB","MBS",59791.6226655532,2041.55323373852,6787.3613831926,12516.7423438805,6153.12953140948,21555.2545532152,504.76149330364,4,12116.4362500278,5777.53487988164,30598.4077609275,8538.39171440867
"7300:370:1",2024,"VL1218","OTB","MBS",0,0,0,0,0,0,0,2,1221.53713410046,467.785436015878,-467.785436015878,-467.785436015878
"7300:370:1",2024,"VL1824","OTB","MBS",0,0,0,0,0,0,0,8,8939.98478719229,4246.62863161462,-4246.62863161462,-4246.62863161462
"7300:370:1",2024,"VL2440","OTB","MBS",0,0,0,0,0,0,0,12,36349.3087500834,17332.6046396449,-17332.6046396449,-17332.6046396449
"7300:370:2",2014,"VL1218","OTB","MBS",44120.3031648394,0,3211.21608421461,4617.64712768022,2346.98359755506,16152.2903114388,1866.36261472785,23,14047.6770421553,5379.5325141826,28564.9238412069,10546.2709150403
"7300:370:2",2014,"VL1824","OTB","MBS",67946.9080540422,189.52224920687,6200.34785844,6540.19648856799,3972.89365080407,20172.4854613281,3195.77288764905,29,32407.444853572,15394.028789603,36028.963515834,12660.7051668569
"7300:370:2",2014,"VL2440","OTB","MBS",35371.3045357492,277.3319722683,1865.32993492408,3763.44793415848,2575.71859129769,6368.97688401174,85.9788311854026,2,6058.21812501391,2888.76743994082,24555.3726076965,18100.4168924993
"7300:370:2",2015,"VL1824","OTB","MBS",60147.8446420233,472.411990660471,5733.77810574011,6081.57641907668,2719.21185380401,19603.4573983402,2147.68842684421,28,31289.946755173,14863.2002106512,31222.4900434117,9471.34421822739
"7300:370:2",2015,"VL2440","OTB","MBS",79270.6392566929,1843.51907851519,7103.16660337458,15099.2231433071,7096.12700922385,21065.5839226097,695.363746231721,6,18174.6543750417,8666.30231982246,43149.3392594801,21388.3915906387
"7300:370:2",2016,"VL1824","OTB","MBS",82144.8598202017,811.102615114749,8044.54175266774,9058.45480923842,4295.01252156118,26898.4532210203,2404.6316167227,27,30172.448656774,14332.3716316993,47225.5817201498,17922.4968824068
"7300:370:2",2016,"VL2440","OTB","MBS",33607.7842618384,251.323805013928,3247.83872005571,6975.52735933148,2276.80812116992,8832.61156963788,193.529731197772,3,9087.32718752086,4333.15115991123,17025.782706384,7999.64140554838
"7300:370:2",2017,"VL1824","OTB","MBS",46766.6370429832,208.382116110988,4276.44851491831,5833.87199711688,2099.52805982356,15664.7529702915,1401.42052190927,17,18997.4676727836,9024.08584218107,25741.0847450543,8674.91125285355
"7300:370:2",2017,"VL2440","OTB","MBS",12849.2725303609,468.925140758189,1244.7754723331,2214.25940906291,1311.41214322656,4177.27996129597,36.7032191395028,1,3029.10906250695,1444.38371997041,7103.36692652615,2889.38374609068
"7300:370:2",2018,"VL1824","OTB","MBS",83159.6577055634,620.258203073997,6987.56668120151,8086.00545044479,4351.6269176761,26053.5289556342,2966.45509754361,29.5,32966.1939027716,15659.4430790789,48695.2737802361,19675.2897270582
"7300:370:2",2018,"VL2440","OTB","MBS",5657.77378517874,14.7150969217685,618.007270598931,988.697185945122,645.781756175525,2084.52770261684,22.8770225026638,0.5,1514.55453125348,722.191859985205,2697.81080939573,590.406084276225
"7300:370:2",2019,"VL1218","OTB","MBS",1087.94884266335,1.36531241142832,110.171904923335,95.4683517747681,29.6957502264656,377.151372409539,42.9945637132584,0.5,305.384283525116,116.94635900397,737.031789146237,316.88585302344
"7300:370:2",2019,"VL1824","OTB","MBS",144031.979413402,1693.46651487879,13671.6888591015,14095.7402964268,7527.94755211724,46164.6503989379,5079.56443567845,53.5,59786.1482643484,28399.3289739228,82030.7402467122,30786.5254120959
"7300:370:2",2019,"VL2440","OTB","MBS",27873.1093051358,359.092866500916,2455.48372885309,5112.89735840442,2861.85426436799,10005.2793079149,192.942163299538,2.5,7572.77265626738,3610.95929992602,14191.0075200852,3992.78604887079
"7300:370:2",2020,"VL1824","OTB","MBS",81134.4336230058,1092.98873399521,9739.45074289627,7590.84028620336,4595.32877726806,28981.7119507018,3186.58682807258,29,32407.444853572,15394.028789603,44907.7737610304,12739.474982256
"7300:370:2",2020,"VL2440","OTB","MBS",61053.6064238937,638.043888265449,7058.01615325041,12263.6206578261,5962.08281859995,22478.5691705259,129.124229085334,5.5,16660.0998437882,7944.11045983725,28463.8202226455,5856.1268230343
"7300:370:2",2021,"VL1824","OTB","MBS",165372.971090703,806.62848490163,14224.4095997864,18508.7040863912,8598.14001379989,59049.8241521951,8841.49384001124,61,68167.3840023412,32380.5433160615,92467.8025595653,24576.4845673589
"7300:370:2",2021,"VL2440","OTB","MBS",28830.5509838322,259.344760869331,2630.3781316939,4364.05900538209,3091.25424185946,10030.4759883838,173.673508429057,2,6058.21812501391,2888.76743994082,16115.4369258252,5911.28742901243
"7300:370:2",2022,"VL1824","OTB","MBS",121906.819697032,1013.38949643263,10538.8434205356,9481.45715437907,4353.58805294179,40921.2002295523,3576.52126667356,38.5,43023.6767883629,20436.9002896454,78109.4202759632,33611.6987797373
"7300:370:2",2022,"VL2440","OTB","MBS",14726.9538685244,135.527709874079,1551.49634631085,2792.37463632951,698.692921461476,4958.94627986389,68.1803561318928,1,3029.10906250695,1444.38371997041,8375.53395432624,3348.40731833045
"7300:370:2",2023,"VL1824","OTB","MBS",237960.234289359,6650.44544982045,22319.9369448119,24803.1086278586,14811.5878614629,88336.9845019845,7446.36923549424,75,83812.3573799277,39812.1434213871,142863.902883659,47080.5491461805
"7300:370:2",2023,"VL2440","OTB","MBS",523176.69832359,17863.590795212,59389.4121029353,109521.495508954,53839.883399833,188608.477340633,4416.66306640685,35,106018.817187743,50553.4301989643,267736.067908116,74710.9275010759
"7300:370:2",2024,"VL1824","OTB","MBS",0,0,0,0,0,0,0,61.5,68726.1330515407,32645.9576055374,-32645.9576055374,-32645.9576055374
"7300:370:2",2024,"VL2440","OTB","MBS",0,0,0,0,0,0,0,4,12116.4362500278,5777.53487988164,-5777.53487988164,-5777.53487988164
"7300:370:3",2014,"VL1824","OTB","MBS",3413746.38050826,9521.85921015206,311514.028611968,328588.49254633,199603.656869708,1013493.493695,160560.037838092,1457,1628194.7293674,773417.239532813,1810144.82215759,636091.2906245
"7300:370:3",2014,"VL2440","OTB","MBS",18905962.274358,148233.939177406,997018.85021692,2011562.92080771,1376721.58704862,3404218.14450428,45955.6852685977,1069,3238117.58781993,1544046.19664837,13124846.6588138,9674672.82904088
"7300:370:3",2015,"VL1824","OTB","MBS",3052503.11558268,23974.9085260189,290989.238866311,308640.003268142,138000.001580553,994875.462965763,108995.187662344,1421,1587964.79782503,754307.410690547,1584541.36970315,480670.71907504
"7300:370:3",2015,"VL2440","OTB","MBS",14044114.9216441,326610.13007694,1258444.34989786,2675079.03355591,1257197.16846749,3732119.28495568,123195.27704072,1063,3219942.93344489,1535379.89432855,7644624.60547123,3789310.04347483
"7300:370:3",2016,"VL1824","OTB","MBS",4438864.83250646,43829.5820537933,434703.200634897,489492.058025143,232089.750702139,1453512.71294328,129939.167733275,1459,1630429.72556419,774478.896690717,2551930.50850735,968478.627830797
"7300:370:3",2016,"VL2440","OTB","MBS",14059256.4162024,105137.125097493,1358679.19788997,2918095.611987,952464.730689415,3694975.83996518,80959.9375510678,1255,3801531.87344623,1812701.56856286,7122452.43217066,3346516.65465441
"7300:370:3",2017,"VL1218","OTB","MBS",1752.76900742626,0.172385486783779,169.994246505774,159.252914037104,83.2936011656542,520.253525567778,122.665965637826,1,610.768567050232,233.892718007939,1106.50791319657,463.588421990966
"7300:370:3",2017,"VL1824","OTB","MBS",3903913.80162926,17395.0035866531,356982.828677681,486991.044182856,175261.192335036,1307638.29059651,116985.638978908,1419.1,1585841.55143807,753298.836390539,2148774.9036298,724150.974054381
"7300:370:3",2017,"VL2440","OTB","MBS",9636954.39777071,351693.855568642,933581.604249827,1660694.55679718,983559.107419919,3132959.97097197,27527.4143546271,750,2271831.79688022,1083287.78997781,5327525.19489461,2167037.80956801
"7300:370:3",2018,"VL1824","OTB","MBS",2711568.6354909,20224.6225605721,227842.047140601,263658.598060435,141892.540071615,849521.67804829,96726.547739905,961.9,1074921.42085003,510604.010093763,1587796.06268505,641547.836896859
"7300:370:3",2018,"VL2440","OTB","MBS",7926541.07303542,20615.8507873977,865828.186109102,1385164.75750912,904740.24040191,2920423.31136619,32050.7085262319,700.5,2121890.89828612,1011790.79583927,3779632.94396341,827158.92407099
"7300:370:3",2019,"VL1824","OTB","MBS",2282974.17836569,26842.2356003217,216702.657056413,223424.070492896,119321.486433559,731731.281089707,80513.4699337444,848,947638.387442382,450142.63495115,1300225.565032,487980.814008547
"7300:370:3",2019,"VL2440","OTB","MBS",9432260.18885795,121517.02602391,830935.693843886,1730204.46608406,968451.483062127,3385786.51779839,65291.6280605636,846,2562626.26688088,1221948.62709497,4802236.94479683,1351158.79893788
"7300:370:3",2020,"VL1824","OTB","MBS",1951423.01558781,26288.2635159192,234250.582523109,182572.796538857,110525.580073947,697060.140883259,76642.9073303663,697.5,779454.923633327,370252.9338189,1080109.38614892,306406.337935294
"7300:370:3",2020,"VL2440","OTB","MBS",8136780.63794802,85033.8491088316,940641.061878645,1634406.17130664,794583.037460684,2995780.21854463,17208.7381671909,733,2220336.9428176,1058733.26673831,3793450.94967257,780461.992960753
"7300:370:3",2021,"VL1824","OTB","MBS",3285771.16331035,16026.7823557504,282622.695654772,367746.710700101,170835.175356155,1173252.24381083,175670.336624486,1212,1354407.69525963,643364.237689615,1837229.12626546,488306.545830149
"7300:370:3",2021,"VL2440","OTB","MBS",15359476.0366366,138165.921353136,1401333.94965993,2324952.43511731,1646865.69735063,5343736.08281145,92524.56161558,1065.5,3227515.70610116,1538990.85362847,8585499.02223339,3149238.37780637
"7300:370:3",2022,"VL1824","OTB","MBS",3623957.27644814,30125.3059394065,313291.072592286,281857.862680178,129420.299391997,1216475.67955124,106320.223109296,1144.5,1278976.5736177,607533.308610367,2321980.03911272,999184.136452192
"7300:370:3",2022,"VL2440","OTB","MBS",16236466.6400482,149419.300136172,1710524.72180772,3078593.03655328,770308.945911277,5467238.27354994,75168.8426354118,1102.5,3339592.74141392,1592433.05126738,9234026.18464468,3691619.06845933
"7300:370:3",2023,"VL1218","OTB","MBS",3237.11407982533,0.653085715682361,287.596832405921,390.81480165875,132.886166217218,1142.70823916639,171.007114866021,1,610.768567050232,233.892718007939,2192.57664725118,878.86129321877
"7300:370:3",2023,"VL1824","OTB","MBS",3696315.63929471,103303.585987211,346703.020542746,385274.954019404,230073.331448056,1372167.82593083,115666.93545801,1165,1301885.28463488,618415.294478879,2219152.62479284,731317.863404004
"7300:370:3",2023,"VL2440","OTB","MBS",18191601.1959946,621142.571364944,2065054.70083635,3808218.85812564,1872089.65993134,6558186.19781572,153573.684337633,1217,3686425.72907096,1757814.98720399,9309565.56126219,2597805.67910883
"7300:370:3",2024,"VL1824","OTB","MBS",0,0,0,0,0,0,0,1225.5,1369493.91958802,650530.423505465,-650530.423505465,-650530.423505465
"7300:370:3",2024,"VL2440","OTB","MBS",0,0,0,0,0,0,0,1147.5,3475902.64922673,1657430.31866605,-1657430.31866605,-1657430.31866605
"7300:370:4",2013,"VL1218","OTB","MBS",322738.299621419,638.650409454398,32611.5734305092,22602.6498274117,26080.9338941188,117292.108779229,15586.0390692378,197,120321.407708896,46076.865447564,196004.92743127,63126.7795828034
"7300:370:4",2013,"VL1824","OTB","MBS",3446727.24427988,10790.964330015,251615.106690539,396341.217969634,74409.3236682661,575758.852806703,200268.135542505,1719,1920979.23114794,912494.327218192,1822658.23306327,1046631.24471406
"7300:370:4",2013,"VL2440","OTB","MBS",8367598.71110685,21925.2884782988,748075.688980303,1908280.69500087,766857.496817152,2351656.20936378,58194.6004845738,632,1914396.92750439,912850.511021299,4053459.60776552,1643608.79791717
"7300:370:4",2014,"VL1218","OTB","MBS",138115.731646454,0,10052.5025244979,14455.2431823033,7347.07908799845,50563.6914097215,5842.52644610459,72,43975.3368276167,16840.2756965716,89420.6311550826,33014.4132992565
"7300:370:4",2014,"VL1824","OTB","MBS",2621813.45215425,7312.94471939613,239247.905296357,252361.374851986,153298.896387923,778379.697628487,123312.753837217,1119,1250480.37210852,593997.179847095,1390221.04049029,488528.589024581
"7300:370:4",2014,"VL2440","OTB","MBS",5588666.11664838,43818.4516183914,294722.129718004,594624.77359704,406963.537425035,1006298.34767385,13584.6553272936,316,957198.463752197,456425.255510649,3879748.87201604,2859865.86901489
"7300:370:4",2015,"VL0612","OTB","MBS",992.103941418294,0,47.1317831449126,128.22582733813,57.7469270298047,367.38210688592,0,1,190.073056217134,94.2825871007532,664.716816804694,297.334709918774
"7300:370:4",2015,"VL1824","OTB","MBS",2375839.86335992,18660.2736310886,226484.235176734,240222.268553529,107408.868225258,774336.567234436,84833.6928603463,1106,1235952.89682933,587096.408320721,1233288.35671476,374118.096619982
"7300:370:4",2015,"VL2440","OTB","MBS",3923896.6432063,91254.1943865017,351606.746867042,747411.545593701,351258.28695658,1042746.40416918,34420.5054384702,297,899645.391564565,428981.964831212,2135892.29334427,1058725.38373662
"7300:370:4",2016,"VL0612","OTB","MBS",490.534093381686,0,32.1536400725295,59.022216681777,10.9508386219402,159.81606980961,54.6739165911151,1,190.073056217134,94.2825871007532,294.124810904687,79.6348245039612
"7300:370:4",2016,"VL1824","OTB","MBS",2957214.95352726,29199.694144131,289603.503096039,326104.373132583,154620.450776202,968344.315956731,86566.7382020173,972,1086208.15164386,515965.378741177,1700120.94192539,645209.887766644
"7300:370:4",2016,"VL2440","OTB","MBS",3640843.2950325,27226.7455431755,351849.194672702,755682.130594243,246654.213126741,956866.253377437,20965.7208797586,325,984460.44531476,469424.708990383,1844459.7931916,866627.818934408
"7300:370:4",2017,"VL1824","OTB","MBS",3096776.66584036,13798.5734180082,283176.358426091,386305.276891439,139025.808055493,1037283.08345042,92798.7695007802,1125.7,1257967.60936779,597553.731326072,1704514.06455927,574432.211608073
"7300:370:4",2017,"VL2440","OTB","MBS",4034671.57453334,147242.494198071,390859.498312594,695277.454445755,411783.412973139,1311665.90784693,11524.8108098039,314,951140.245627183,453536.488070709,2230457.21492921,907266.496272475
"7300:370:4",2018,"VL1824","OTB","MBS",4092864.64483754,30527.2164421402,343906.714048694,397968.519101722,214173.800738099,1282275.20985374,145999.869699104,1451.9,1622495.48906556,770710.013780159,2396632.81361101,968357.734058165
"7300:370:4",2018,"VL2440","OTB","MBS",3524793.06816636,9167.5053822618,385018.529583134,615958.346843811,402322.034097352,1298660.75873029,14252.3850191595,311.5,943567.472970916,449925.528770783,1680736.13425354,367822.990504088
"7300:370:4",2019,"VL0612","OTB","MBS",450.390876165524,0,26.5271133543962,45.9149687909378,59.9858518918086,49.1689334977267,148.606230253525,0.5,95.0365281085671,47.1412935503766,270.821648578004,73.0464848267522
"7300:370:4",2019,"VL1824","OTB","MBS",4166158.65686428,48983.9146126154,395456.794569339,407722.581471411,217747.641811242,1335323.29892255,146927.58811612,1547.5,1729328.30727251,821457.225927953,2372758.32769695,890507.440658286
"7300:370:4",2019,"VL2440","OTB","MBS",3997003.87435647,51493.9170562313,352116.366717533,733189.481195194,410389.901510369,1434757.05275499,27667.9062171537,358.5,1085935.59890874,517811.563609392,2034990.47838022,572565.519408072
"7300:370:4",2020,"VL1218","OTB","MBS",4286.92633114273,2.67846150268122,326.096584181114,421.621983706667,147.488402296483,1641.89202211428,212.103968011376,1.5,916.152850575348,350.839077011909,3043.55874544923,1189.56275532358
"7300:370:4",2020,"VL1824","OTB","MBS",4070710.37660253,54837.8830332078,488651.75279014,380850.779876755,230558.736928449,1454082.44442314,159878.75292571,1455,1625959.7331706,772355.582374909,2253131.40766549,639170.210316635
"7300:370:4",2020,"VL2440","OTB","MBS",3496706.5497321,36542.5136006575,404231.834231614,702371.001311859,341464.743247088,1287408.96158466,7395.29675670549,315,954169.35468969,454980.871790679,1630200.61275151,335396.354410146
"7300:370:4",2021,"VL1824","OTB","MBS",2659522.69901605,12972.1728473524,228756.48880968,297656.372274587,138275.0057957,949637.335955793,142188.614050017,981,1096265.63452945,520742.835951743,1487064.1690317,395238.219025887
"7300:370:4",2021,"VL2440","OTB","MBS",3430835.56707603,30862.0265434504,313014.997671574,519323.021640468,367859.254781276,1193626.64261767,20667.1475030578,238,720927.956876655,343763.325352958,1917736.9941732,703443.204052478
"7300:370:4",2022,"VL0612","OTB","MBS",11841.7514893617,120.06085106383,2601.12680851064,632.59829787234,615.205531914894,2544.21404255319,2295.09303191489,7,1330.51139351994,659.978109705272,7452.90359242239,2613.5965179543
"7300:370:4",2022,"VL1824","OTB","MBS",3464053.52593645,28796.0547817481,299467.394858856,269421.146153005,123709.748829047,1162799.81950987,101628.941967295,1094,1222542.91964855,580726.4653733,2219524.82550399,955096.064026822
"7300:370:4",2022,"VL2440","OTB","MBS",3122114.22012717,28731.8744933046,328917.225417901,591983.422901855,148122.899349833,1051296.61133114,14454.2354999613,212,642171.121251474,306209.348633727,1775613.19831716,709862.351486056
"7300:370:4",2023,"VL0612","OTB","MBS",8385.40717948718,0,922.505961538461,1389.37185897436,198.517884615385,1883.65403846154,1827.04,10,1900.73056217134,942.825871007532,4932.18560335144,1221.4915648899
"7300:370:4",2023,"VL1824","OTB","MBS",2888837.24427282,80736.4077608202,270964.034510017,301109.738742204,179812.676638159,1072410.99185409,90398.9225189,910.5,1017482.01859232,483319.421135639,1734367.78100762,571557.866634631
"7300:370:4",2023,"VL2440","OTB","MBS",1905857.97246451,65074.5093254152,216347.144089264,398971.16221119,196131.003813677,687073.738883734,16089.2725990535,127.5,386211.405469637,184158.924296227,975324.247379564,272161.235896776
"7300:370:4",2024,"VL0612","OTB","MBS",0,0,0,0,0,0,0,2.8,532.204557407976,263.991243882109,-263.991243882109,-263.991243882109
"7300:370:4",2024,"VL1824","OTB","MBS",0,0,0,0,0,0,0,689.5,770514.938846135,366006.305187285,-366006.305187285,-366006.305187285
"7300:370:4",2024,"VL2440","OTB","MBS",0,0,0,0,0,0,0,254,769393.701876766,366873.464872484,-366873.464872484,-366873.464872484
"7300:380:1",2013,"VL1218","OTB","MBS",309632.175778925,612.715367446098,31287.2455754631,21684.7757227452,25021.8096750683,112528.977458245,14953.1034725175,189,115435.259172494,44205.7237035005,188045.336469594,60563.2555388317
"7300:380:1",2013,"VL1824","OTB","MBS",8020.30772374609,25.1098646422689,585.491813125164,922.259960371458,173.145604812719,1339.75300245888,466.010786602688,4,4469.99239359614,2123.31431580731,4241.20589427171,2435.44210521014
"7300:380:1",2013,"VL2440","OTB","MBS",39719.6141350009,104.075736447621,3550.99219452676,9058.29443829528,3640.14634565104,11162.9250444483,276.24019217361,3,9087.32718752086,4333.15115991123,19241.1057330642,7801.94049644227
"7300:380:1",2014,"VL1218","OTB","MBS",2263563.37976133,0,164749.346929271,236905.374376637,120410.462831086,828682.720325992,95752.516755603,1180,720706.909119274,275993.407249368,1465504.78837496,541069.55129337
"7300:380:1",2014,"VL1824","OTB","MBS",8390271.64625949,23402.7301520621,765636.057968056,807601.504329723,490583.867707909,2490954.15300055,394622.852092112,3581,4001760.69036695,1900897.14122649,4448955.80517937,1563378.80008671
"7300:380:1",2014,"VL2440","OTB","MBS",23009033.6005049,180404.447960529,1213397.12266811,2448122.88117009,1675504.94363915,4143019.46304964,55929.2296861044,1301,3940870.89032155,1879143.2196815,15973269.8813065,11774321.1885708
"7300:380:1",2015,"VL1218","OTB","MBS",1429830.89976578,285.515784103426,137120.440262044,108997.960593658,49628.4521189634,536957.37486347,40299.5045162038,742,453190.276751272,173548.396761891,960821.165813331,383564.286433657
"7300:380:1",2015,"VL1824","OTB","MBS",7131815.86469704,56014.5646068844,679862.261109185,721101.203976235,322420.834093904,2324409.94866033,254654.484897242,3320,3710093.6866848,1762350.88212007,3702095.24800454,1123030.81444696
"7300:380:1",2015,"VL2440","OTB","MBS",17624505.4614047,409875.741789876,1579270.70815028,3357060.61219528,1577705.57171744,4683581.49212688,154602.539578853,1334,4040831.48938428,1926807.88244053,9593536.42869108,4755352.39698534
"7300:380:1",2016,"VL1218","OTB","MBS",2331410.62198709,25716.7805808013,189661.849714977,249670.31829793,137554.316353859,733085.088214574,122699.171979027,765,467237.953793428,178927.929276073,1601312.98892506,745528.728731455
"7300:380:1",2016,"VL1824","OTB","MBS",9008552.96028212,88950.9201242508,882218.078875895,993410.544079813,471019.706531209,2949863.70323856,263707.933967256,2961,3308911.86935954,1571783.42227636,5179072.12864309,1965500.49143728
"7300:380:1",2016,"VL2440","OTB","MBS",11449051.838533,85617.642908078,1106430.39063231,2376329.65374559,775632.633278552,3008976.34138997,65929.1284280409,1022,3095749.46188211,1476160.16180976,5800116.64197483,2725211.17215681
"7300:380:1",2017,"VL1218","OTB","MBS",1363654.28777763,134.11590871778,132255.523781492,123898.767120867,64802.421706879,404757.242891731,95434.1212662289,778,475177.945165081,181968.534610177,860863.156466932,360671.792308972
"7300:380:1",2017,"VL1824","OTB","MBS",8372603.52001878,37306.5276696348,765610.062067875,1044434.67195442,375877.273533707,2804451.50971072,250895.491672403,3043.5,3401105.46247747,1615576.78003989,4608411.26009252,1553064.2587094
"7300:380:1",2017,"VL2440","OTB","MBS",18001830.8150357,656964.122202223,1743930.43673868,3102177.43209714,1837288.41266041,5852369.22577565,51421.2100144435,1401,4243781.79657224,2023581.59167854,9951817.06406314,4048026.62827305
"7300:380:1",2018,"VL1218","OTB","MBS",1114121.65132497,245.587640864117,68531.7329264239,125839.847513185,46995.2518227817,361003.05389123,66696.7254693592,489.5,298971.213571089,114490.485464886,758509.921238555,330810.141877966
"7300:380:1",2018,"VL1824","OTB","MBS",7737512.82949934,57711.3462982206,650151.628019048,752354.839334945,404893.069953809,2424126.31448898,276011.049211448,2744.8,3067308.78048567,1457018.28350698,4530806.35498278,1830668.99128236
"7300:380:1",2018,"VL2440","OTB","MBS",15850819.0365568,41225.8155360267,1731409.16930996,2769934.03614385,1809222.16810135,5840012.81165134,64092.2662434628,1400.8,4243175.97475974,2023292.71493455,7558186.76360307,1654081.68570827
"7300:380:1",2019,"VL1218","OTB","MBS",1128202.94984189,1415.82897065116,114248.265405499,99000.6807904345,30794.4929848449,391105.973188692,44585.3625706489,518.5,316683.502015545,121273.374287117,764301.965344647,328610.629585307
"7300:380:1",2019,"VL1824","OTB","MBS",7581197.27155401,89136.4804840872,719616.370602428,741936.535976408,396237.388911442,2429900.10324129,267365.485063,2816,3146874.64509169,1494813.27832835,4317730.17821947,1620464.58991518
"7300:380:1",2019,"VL2440","OTB","MBS",13730293.6437099,176889.146038351,1209571.28483303,2518613.23875002,1409749.41062767,4928600.58707886,95043.3096413524,1231.5,3730347.81047731,1778758.55114356,6990490.30439397,1966846.40767375
"7300:380:1",2020,"VL1218","OTB","MBS",1480418.55968795,924.962038925916,112612.020403878,145600.125040036,50932.6615930521,567000.044970131,73246.5702865952,518,316378.11773202,121156.427928113,1051042.2867618,410795.671505076
