"year","vessel_length","gear_type","supra_region","GVL_disagg","Other_income_disagg","Repair_maintenance_costs_disagg","Other_variable_costs_disagg","Other_non_variable_costs_disagg","Personnel_costs_disagg","Value_of_unpaid_labour_disagg","cscode","totfishdays","Fuel_cost","m","q","loa","loaFC","yFC","EC","GVA","Gross_profit"
2020,"VL1824","OTB","MBS",376313.297586025,4793.81038278188,43441.7790523049,34005.548917645,25645.2766750732,140040.421356887,16140.5569862699,"1300:380:1",186.219,0.335314196709714,1.47,12.811,21,43.681,8134.232139,2727.52351553912,275286.979808245,119106.001465088
2020,"VL1824","OTB","MBS",3031.21564598155,38.6142959320629,349.924919468246,273.915783977293,206.573523714604,1128.03007230911,130.012702674833,"1300:380:1",1.5,0.335314196709714,1.47,12.811,21,43.681,65.5215,21.9702891397155,2217.44542561375,959.402650629804
2020,"VL1824","OTB","MBS",7072.83650729028,90.10002384148,816.491478759241,639.13682928035,482.004888667409,2632.07016872126,303.362972907944,"1300:380:1",3.5,0.335314196709714,1.47,12.811,21,43.681,152.8835,51.2640079926695,5174.03932643209,2238.60618480288
2020,"VL1824","OTB","MBS",1457.0043205018,18.5606049113449,168.197244624404,131.662186831752,99.2930070654863,542.206454756581,62.4927724190365,"1300:380:1",0.721,0.335314196709714,1.47,12.811,21,43.681,31.494001,10.5603856464899,1065.85210124501,461.152874069393
2020,"VL1824","OTB","MBS",26834.3417086593,341.839490454575,3097.76867041256,2424.88513028965,1828.72654760415,9986.07422012848,1150.95911921274,"1300:380:1",13.279,0.335314196709714,1.47,12.811,21,43.681,580.039999,194.495646324188,19630.3052044833,8493.27186514211
2020,"VL1824","OTB","MBS",2863.48838023723,36.4776382238221,330.56240725767,258.759110597216,195.143122069062,1065.61240830801,122.818666460159,"1300:380:1",1.417,0.335314196709714,1.47,12.811,21,43.681,61.895977,20.7545998073179,2094.74677872979,906.315703961622
2020,"VL2440","OTB","MBS",19605.9838057804,560.99222082553,1866.72842046935,1518.28187326127,1328.23565157925,7914.3110276889,219.827151488287,"1300:380:1",9.363,0.335314196709714,1.47,12.811,32,59.851,560.384913,187.905016950838,15265.8250643452,7131.686885168
2020,"VL2440","OTB","MBS",118597.042060022,3393.45470585235,11291.8826818458,9184.12159093226,8034.52767259363,47873.8474500925,1329.73944022665,"1300:380:1",56.637,0.335314196709714,1.47,12.811,32,59.851,3389.781087,1136.64172220918,92343.3230982931,43139.736207974
2020,"VL2440","OTB","MBS",1892.96265731341,54.1639397229819,180.23309752262,146.590495933802,128.241485531095,764.128716119915,21.2243666501561,"1300:380:1",0.904,0.335314196709714,1.47,12.811,32,59.851,54.105304,18.1422765484949,1473.91924150038,688.566158730308
2020,"VL2440","OTB","MBS",14858.9192658141,425.162960480398,1414.75006639437,1150.67053002905,1006.63891739895,5998.07231148995,166.601886891048,"1300:380:1",7.096,0.335314196709714,1.47,12.811,32,59.851,424.702696,142.40884334969,11569.6138691224,5404.93967074145
2020,"VL2440","OTB","MBS",9079.52000233512,259.795179910232,864.48087484301,703.115476071866,615.105178388085,3665.11295696455,101.801829419333,"1300:380:1",4.336,0.335314196709714,1.47,12.811,32,59.851,259.513936,87.018706984816,7069.59494595757,3302.68015957369
2020,"VL2440","OTB","MBS",483.710590530307,13.8405642433726,46.0551388581032,37.4584121246774,32.7696716346051,195.258554672235,5.42348307100228,"1300:380:1",0.231,0.335314196709714,1.47,12.811,32,59.851,13.825581,4.63591358706008,376.632018569234,175.949980825997
2020,"VL2440","OTB","MBS",98277.009287268,2812.03117590565,9357.16810401453,7610.54396643932,6657.91774383948,39671.2976036017,1101.90619468117,"1300:380:1",46.933,0.335314196709714,1.47,12.811,32,59.851,2808.986983,941.893213772687,76521.5174351076,35748.3136368247
2020,"VL1824","OTB","MBS",113428.089472629,1444.94695377779,13094.1904865018,10249.9286364303,7729.98125740048,42210.885305807,4865.07533409226,"1300:380:1",56.13,0.335314196709714,1.47,12.811,21,43.681,2451.81453,822.128219608154,82976.8078264666,35900.8471865673
2020,"VL1824","OTB","MBS",373874.179396225,4762.73874598854,43160.2061337727,33785.1380168046,25479.0538463242,139132.733158702,16035.9400981842,"1300:380:1",185.012,0.335314196709714,1.47,12.811,21,43.681,8081.509172,2709.84475621136,273502.675389101,118334.002132214
2020,"VL1824","OTB","MBS",17176.8886605621,218.814343615023,1982.90787698673,1552.18944253799,1170.58330104942,6392.17040975164,736.738648490722,"1300:380:1",8.5,0.335314196709714,1.47,12.811,21,43.681,371.2885,124.498305125055,12565.5240784779,5436.61502023556
2020,"VL1824","OTB","MBS",2847.321896792,36.2716953121844,328.696141020506,257.298226416004,194.041396609251,1059.59624792236,122.125265379227,"1300:380:1",1.409,0.335314196709714,1.47,12.811,21,43.681,61.546529,20.6374249319061,2082.92040312652,901.19888982493
2020,"VL1824","OTB","MBS",30496.050209005,388.485559940507,3520.4779731302,2755.77539733422,2078.26736425139,11348.7345474779,1308.01446404394,"1300:380:1",15.091,0.335314196709714,1.47,12.811,21,43.681,659.189971,221.035755604964,22308.9792786247,9652.23026710291
2020,"VL1824","OTB","MBS",428.411811298725,5.45748715839822,49.4560552848454,38.7134308021241,29.1957246849973,159.428250219688,18.3751286447098,"1300:380:1",0.212,0.335314196709714,1.47,12.811,21,43.681,9.260372,3.10513419841312,313.398953486743,135.595574622346
